permit,city,state,zip,species,sex,antlers,date,lng,lat,basis,details,permitted
87BED4-16,WENATCHEE,WA,98801,DEER,F,0,12/03/2016 10:30,-120.3458192,47.72405913,General area map reading,someone else hit the doe picked it up and salvaged ,12/03/2016 19:19
B8673F-16,STANWOOD,WA,98292,DEER,F,0,12/03/2016 17:30,-122.3375388,48.2008627,General area map reading,,12/03/2016 22:06
E02042-16,PORT ANGELES,WA,98362,DEER,UKN,0,12/03/2016 18:00,-123.3894902,48.10548977,General area map reading,,12/03/2016 23:48
335297-16,GREENACRES,WA,99016,DEER,M,1,12/03/2016 16:30,-117.1371247,47.62110806,General area map reading,,12/04/2016 9:21
8CB207-16,WENATCHEE,WA,98801,DEER,F,0,12/03/2016 8:00,-120.4844652,47.52850175,General area map reading,By Peshastin pinnacles,12/04/2016 10:08
98C6F1-16,TAHUYA,WA,98588,DEER,F,0,12/04/2016 12:30,-123.3570601,47.29397613,General area map reading,"Blacksmith Rd about 1/2 mile from Belfair Tahuya Rd. in Tahuya, Mason County.",12/04/2016 10:41
364535-16,OCEAN PARK,WA,98640,DEER,F,0,12/04/2016 9:30,-124.0500644,46.49452275,General area GPS reading,"274th pl and Vernon. if the county would put the speed limit sign,s back up this would not happenednext time it will be a person",12/04/2016 11:43
B9A298-16,NACHES,WA,98937,DEER,F,0,12/03/2016 13:00,-120.8573057,46.77625795,Very accurate map reading,,12/04/2016 12:53
DF2B90-16,WINLOCK,WA,98596,DEER,F,0,12/04/2016 14:30,-122.9501146,46.44984044,General area map reading,,12/04/2016 15:06
525680-16,RAINIER,WA,98576,DEER,M,3,12/03/2016 19:00,-122.6609776,46.91607818,General area map reading,,12/04/2016 18:04
20EBDC-16,REDMOND,WA,98053,DEER,M,1,12/03/2016 21:30,-122.1226861,47.67885919,General area map reading,by Emily dickenson,12/04/2016 18:53
BD613E-16,WINLOCK,WA,98596,DEER,M,1,12/04/2016 14:00,-122.924216,46.59067893,General area map reading,,12/04/2016 20:18
614F06-16,TONASKET,WA,98855,DEER,F,0,12/04/2016 12:00,-119.4543113,48.90260672,Very accurate site GPS reading,,12/05/2016 7:44
2CC278-16,SPOKANE,WA,99205,DEER,M,3,12/02/2016 20:30,-117.5075284,47.73627298,General area GPS reading,,12/05/2016 8:15
32C089-16,WINTHROP,WA,98862,DEER,F,0,12/03/2016 10:30,-120.1694586,48.4582974,Very accurate map reading,,12/05/2016 17:28
96540A-16,ROY,WA,98580-8646,DEER,M,0,12/06/2016 7:00,-122.4421908,46.98875974,Very accurate site GPS reading,the deer was on the right side of the road by the sheriff station on 8th ave. it was still fresh but someone had taken the head. My wife called me and told me that it was a three point and to come and get it. my cell phone is 5039270044  if you need any more infromation,12/06/2016 7:48
2ED172-16,MOUNT VERNON,WA,98274,DEER,M,1,12/06/2016 11:30,-122.6715986,48.21080071,General area map reading,"1/2 mile south of Whidbey General Hospital, off Hwy 20.",12/06/2016 12:49
3D4CC8-16,ELECTRIC CITY,WA,99123,DEER,F,0,12/05/2016 17:30,-119.0291764,47.93419526,Very accurate map reading,Deer was hit right after the 35MPH sign going into electric city from grand coulee.,12/06/2016 16:55
126B74-16,CLALLAM BAY,WA,98326,ELK,F,0,12/06/2016 19:00,-124.2540535,48.22767971,General area map reading,18.9 SR 112 east bound shoulder,12/06/2016 19:15
41C31C-16,ROY,WA,98580,DEER,M,2,12/06/2016 17:30,-122.4214545,46.97426697,General area map reading,harvested at the southeast corner of e 310th st and 8th ave e,12/07/2016 7:38
B63A0B-16,NEWPORT,WA,99156,DEER,M,3,12/05/2016 13:00,-117.3568656,48.11040902,General area map reading,,12/07/2016 9:14
CD936A-16,WINTHROP,WA,98862,DEER,F,0,12/06/2016 21:30,-120.1490952,48.45076918,Very accurate map reading,,12/07/2016 9:53
E6C209-16,BELLINGHAM,WA,98226,DEER,M,1,12/07/2016 10:00,-122.2084396,48.71097354,General area map reading,"recievd from the department of fish and game. said it came from acme. has hit, then shot by law enforcement.",12/07/2016 11:29
31A049-16,EATONVILLE,WA,98328,DEER,M,2,12/07/2016 13:30,-122.4981095,47.27579582,General area map reading,4409 N 31st St Tacoma Wa 98408,12/07/2016 13:58
2CD9FA-16,COLVILLE,WA,99114,DEER,M,4,12/07/2016 4:30,-117.8499915,48.52467948,General area map reading,,12/07/2016 13:59
29CBAF-16,OKANOGAN,WA,98840,DEER,F,0,12/06/2016 14:30,-119.5517137,48.38914675,Very accurate map reading,,12/07/2016 14:30
CB07AE-16,TAHUYA,WA,98588,DEER,M,2,12/07/2016 17:00,-122.9526259,47.43765521,Very accurate map reading,,12/08/2016 7:12
CFC94F-16,CLE ELUM,WA,98922,DEER,F,0,12/07/2016 18:00,-120.7929542,47.22669674,General area map reading,,12/08/2016 8:58
9F3BD4-16,OLYMPIA,WA,98512,ELK,M,0,12/08/2016 8:00,-122.9197528,46.89939838,General area map reading,,12/08/2016 9:46
836215-16,PASCO,WA,99301,DEER,F,0,12/08/2016 11:00,-119.9052717,47.23232119,General area GPS reading,"Mile marker 18, highway 28",12/08/2016 11:30
D0D82B-16,COSMOPOLIS,WA,98537,DEER,F,0,12/08/2016 11:00,-123.1593062,46.19488126,General area map reading,"In Cosmopolis, up cemetery hill. The right turn at the Paisley Creek sign towards Makarenko Park. The empty white, small house with a carport closest to the T fork before the house with the huge yard. The doe was near the bush at that empty house.",12/08/2016 11:58
895751-16,PORT ANGELES,WA,98362,DEER,F,0,12/07/2016 19:30,-123.046569,48.0540075,General area map reading,Mile marker 268 Hwy 101 Clallam County ,12/08/2016 12:25
62FE75-16,OLYMPIA,WA,98512,DEER,M,1,12/07/2016 18:00,-122.9132082,46.95268157,General area map reading,93rd and Case Rd SW,12/08/2016 18:45
178594-16,SPOKANE,WA,99224,DEER,F,0,12/08/2016 19:00,-117.5645186,47.52399941,General area map reading,About one mile north of Cheney on SR 904,12/09/2016 6:26
84FEC5-16,CHEWELAH,WA,99109,DEER,M,2,12/08/2016 17:30,-117.7482607,48.22178735,General area GPS reading,"I got home to find this deer and three cars in my driveway and the buck deer with a broken leg and damaged rear. My driveway is located 1.9 miles from highway 395 on farm to market road.We have a old mowing machine and mail box at the driveway. The insodent was called in and the salvage proceedure was discussed.I had a firearm to put the animal down and did so.No one else wanted the salvage and I didn&#39;t want to waste the meat so I started processing.The original call to the sheriffs office,Colville,was made by Ken Schlehuber(sp?)and permission to put down was granted.",12/09/2016 11:08
DEF26F-16,COLVILLE,WA,99114-9271,DEER,F,0,12/08/2016 19:30,-117.6771288,47.98976723,General area map reading,"I did not hit this deer. I found her.I was driving through Chewelah and saw her on the side of the road just north of the Chewelah veterinary clinic, almost near a house on the right side of the road.she was dead, bleeding from her nose and her hindquarters. she had a large bump of what i think was fluid from a ruptured intestine protruding from her side. she was whole..no torn limbs or guts.",12/09/2016 11:26
118798-16,SEQUIM,WA,98382,DEER,M,2,12/08/2016 20:30,-123.1077694,48.06550198,General area map reading,,12/09/2016 11:31
298C90-16,EAST WENATCHEE,WA,98802,ELK,F,0,12/09/2016 0:00,-120.1057964,47.33330752,General area map reading,,12/09/2016 13:08
7E437D-16,TONASKET,WA,98855,DEER,F,0,12/09/2016 11:00,-119.4469037,48.70584765,General area map reading,,12/09/2016 16:11
7C18A7-16,SEQUIM,WA,98382,DEER,M,1,12/09/2016 19:00,-123.0460956,48.05265552,General area map reading,about 1/4 mile past palo alto rd heading east on hwy 101,12/10/2016 16:42
D2F284-16,COLFAX,WA,99111,DEER,F,0,12/10/2016 18:00,-117.320983,46.85778464,General area map reading,Just before the turn located heading away from Colfax.,12/10/2016 17:32
0B95DB-16,BELLINGHAM,WA,98225,DEER,F,0,12/10/2016 10:30,-122.4906637,48.72085907,Very accurate map reading,Intersection of Mill and 21st Street.,12/11/2016 2:59
95495D-16,BONNEY LAKE,WA,98391,DEER,F,0,12/11/2016 1:00,-122.2584273,47.33866523,General area map reading,Sumner Buckley Highway and 214th in Bonney Lake Washington.,12/11/2016 13:20
F25AE9-16,SPOKANE,WA,99224,DEER,F,0,12/10/2016 15:00,-118.2612922,48.00780021,General area map reading,,12/11/2016 14:31
1107B8-16,STANWOOD,WA,98292,DEER,F,0,12/11/2016 10:00,-122.3445739,48.16757227,General area map reading,,12/11/2016 19:08
20625D-16,STEILACOOM,WA,98388,DEER,M,0,12/11/2016 19:00,-122.6029517,47.16312522,Very accurate map reading,Deer was hit at the intersection of birch st and union ave in the town of steilacoom,12/11/2016 19:54
CC3076-16,LEAVENWORTH,WA,98826,DEER,F,0,12/11/2016 18:30,-120.6468017,47.62702025,General area map reading,Picked up deer where Eagle Creek Rd connects to Chumstick Hwy at milepost 2.2. Deer was approximately 30ft off main Hwy towards the RR tracks. Looked like the deer was hit by the train. ,12/12/2016 17:20
9D9A62-16,ELLENSBURG,WA,98926,ELK,F,0,12/12/2016 5:30,-120.107167,46.94354102,General area map reading,"I-90 East Bound, South Side of highway, about 2 miles past the WSDOT &#34;Elk Ahead&#34; Readerboard.",12/12/2016 19:24
62D732-16,LEAVENWORTH,WA,98826,DEER,F,0,12/12/2016 11:30,-120.6224086,47.58482197,General area map reading,"Deer wounded by vehicle, broken leg, dispatched by Chelan County Sheriff Deputy.  Approx 50 yards east of 10788 US Hwy 2.",12/12/2016 19:59
0A4129-16,BUCKLEY,WA,98321,ELK,F,0,12/13/2016 9:30,-121.815481,47.16604737,General area map reading,,12/13/2016 11:58
1D27B1-16,RAINIER ,WA,98576,DEER,F,0,12/13/2016 11:30,-122.6620525,46.85793277,General area GPS reading,,12/13/2016 15:08
E01CAB-16,CHEWELAH,WA,99109,ELK,F,0,12/13/2016 18:00,-117.7001998,48.21490973,Very accurate map reading,Hafer Rd one mile east of Hy 395. Cow was part of the Cottonwood heard. Location of Mr Glen Hafer house /farm.,12/14/2016 10:38
CBF374-16,PORT TOWNSEND,WA,98368,DEER,M,4,12/13/2016 17:00,-122.773905,48.12575596,Very accurate map reading,"Corner of Olympic & Tremont. Deer obviously dead for several days, no meat taken, only antlers. WDFW Enforcement hauled deer away. ",12/14/2016 12:44
726C22-16,HOQUIAM,WA,98550,DEER,F,0,12/11/2016 11:00,-123.9534118,47.48004744,General area map reading,,12/14/2016 15:39
79115D-16,HOQUIAM,WA,98550,DEER,F,0,12/14/2016 15:30,-123.889182,47.1437895,General area map reading,,12/14/2016 15:42
5D4209-16,OLYMPIA,WA,98516,DEER,M,5,12/14/2016 7:30,-122.2963645,47.16259825,General area GPS reading,,12/14/2016 17:36
612355-16,OAK HARBOR,WA,98277,DEER,M,1,12/14/2016 9:00,-122.6128222,48.34753874,Very accurate map reading,,12/14/2016 19:48
7C3CE1-16,ELLENSBURG,WA,98926,DEER,UKN,0,12/15/2016 9:30,-120.6680584,47.07732608,Very accurate map reading,Hwy 10 mile marker 101,12/15/2016 15:15
D247E7-16,EAST WENATCHEE,WA,98802,DEER,F,0,12/15/2016 7:30,-120.450821,47.51782089,General area map reading,,12/15/2016 17:28
8BF2B8-16,PORT ANGELES,WA,98363,DEER,F,0,12/15/2016 18:30,-123.5589686,48.1015397,General area map reading,It was hit by another vehicle and I picked it up,12/15/2016 19:04
C530C6-16,NINE MILE FALLS,WA,99026,DEER,M,0,12/15/2016 12:00,-117.6230552,47.82706068,General area map reading,"Injured deer was at 6368 Sundance Drive, Nine Mile Falls",12/16/2016 9:10
73E843-16,GRANITE FALLS,WA,98252,ELK,UKN,0,12/16/2016 11:30,-122.0730974,48.52968163,General area map reading,the elk is at or right close to mile marker 79 on hwy 20,12/16/2016 9:40
63D186-16,SEDRO WOOLLEY,WA,98284,ELK,F,0,12/16/2016 7:00,-121.9404675,48.5250916,Very accurate map reading,South side of Hwy 20,12/16/2016 10:17
9E9A2B-16,YAKIMA,WA,98908,ELK,M,6,12/16/2016 8:00,-119.7412622,46.57599389,General area map reading,"Hwy 24, 1 mile West of junction 240",12/16/2016 10:34
E69424-16,SPOKANE,WA,99201,DEER,F,0,12/16/2016 10:30,-117.2747303,47.61341729,General area map reading,"9520 E. 44th Spokane WA, ",12/16/2016 11:26
F36671-16,MONTESANO,WA,98563,ELK,M,1,12/15/2016 17:30,-123.6887958,46.93205454,General area map reading,on hiway in front of address 767 state route 107,12/16/2016 11:39
21E08A-16,CLARKSTON,WA,99403,DEER,F,0,12/16/2016 12:00,-117.1528684,46.42703264,Very accurate map reading,,12/16/2016 13:24
0E4AA8-16,DUVALL,WA,98019,DEER,UKN,0,12/16/2016 10:00,-121.8967583,47.71852749,Very accurate map reading,"Just after 328th, before Stossel Creek.",12/16/2016 15:30
3DEEAA-16,WENATCHEE,WA,98801,DEER,M,2,12/16/2016 7:00,-120.3497245,47.47122942,General area map reading,Along HWY 2 West bound about mile marker 118,12/16/2016 17:00
EA5D3B-16,ASTORIA,OR,97103,ELK,F,0,12/16/2016 18:30,-123.8100316,46.33722741,General area map reading,"SR 401, MP 9",12/16/2016 22:52
77F564-16,OLYMPIA,WA,98516,DEER,M,0,12/16/2016 16:00,-122.7382639,47.07318802,Very accurate map reading,"Found deer hit by car, frozen buck hit in head and antlers were knocked off.",12/17/2016 10:35
BB48FB-16,NASELLE,WA,98638,ELK,F,0,12/17/2016 11:30,-123.7620844,46.35860077,General area map reading,One mile east of Hunter&#39;s Inn. ,12/17/2016 12:55
374996-16,IONE,WA,99139,DEER,F,0,12/17/2016 12:30,-117.4464156,48.71980792,Very accurate map reading,2.5 miles on HWY 31,12/17/2016 12:57
A50A89-16,RANDLE,WA,98377,ELK,F,0,12/17/2016 7:30,-121.8539931,46.53296252,General area map reading,"Right at the Packwood end of Silverbrook rd. I did not hit it, just salvaged.",12/17/2016 14:35
AC683C-16,YAKIMA,WA,98908,DEER,M,3,12/16/2016 4:30,-117.778752,46.8041306,General area map reading,"Mile marker 102 on Hwy 26.  Also, I called and talked to the game department and told them that I found the body of the deer without it&#39;s head.",12/17/2016 16:23
46F3FE-16,OROVILLE,WA,98844,DEER,M,1,12/17/2016 16:00,-119.4189765,48.96364084,General area map reading,dead dear was located south side of the intersection between Eastlake Rd and Buckmiller Rd.,12/17/2016 19:30
A508C6-16,SPOKANE ,WA,99208,DEER,F,0,12/17/2016 17:30,-117.4802329,48.02387622,General area map reading,killed on impact. large female whitetail deer. ,12/18/2016 16:14
A546DC-16,WINLOCK,WA,98596,DEER,F,0,12/19/2016 18:30,-122.9299372,46.45171808,General area map reading,,12/19/2016 0:30
19F6AA-16,GRAHAM,WA,98338,DEER,UKN,0,12/19/2016 13:30,-120.9054403,46.69420211,General area map reading,Hit at mile marker 136,12/19/2016 13:25
0B6AAD-16,EAST WENATCHEE,WA,98802,DEER,F,0,12/18/2016 18:30,-120.434096,47.5086378,Very accurate map reading,About MP 114.5,12/19/2016 14:18
513598-16,PROSSER,WA,99350,ELK,F,0,12/19/2016 12:30,-119.7762038,46.57173982,General area map reading,"female elk struck by white car ,wsp was on site, elk laying on right shoulder,elk had been dead 45mins",12/19/2016 15:16
3F3F3C-16,ONALASKA,WA,98570,ELK,F,0,12/18/2016 1:00,-121.8398945,46.53344411,Very accurate map reading,,12/19/2016 17:52
102F1A-16,CLARKSTON,WA,99403,DEER,F,0,12/20/2016 5:30,-117.1149691,46.42017194,General area map reading,SR-12 Westbound Milepost 428.5,12/20/2016 10:57
A088E2-16,CLARKSTON,WA,99403,DEER,M,2,12/20/2016 10:30,-117.2215887,46.40719364,General area map reading,SR-12 Westbound Milepost 424.9,12/20/2016 11:00
3AF221-16,YAKIMA,WA,98903,ELK,F,0,12/20/2016 3:30,-119.7516422,46.5744734,General area map reading,highway 24. milepost 36,12/20/2016 14:30
9.39E-12,OLYMPIA,WA,98502,DEER,M,1,12/20/2016 7:00,-122.9703337,47.13837265,Very accurate map reading,,12/20/2016 18:00
3.49E-12,OAK HARBOR,WA,98277,DEER,F,0,12/20/2016 17:30,-122.7166505,48.28281874,Very accurate map reading,,12/20/2016 19:10
125A97-16,POULSBO,WA,98370,DEER,F,0,12/19/2016 21:30,-122.5219705,47.68880943,Very accurate map reading,"North Madison just south of Torvanger on Bainbridge Island.  I work for a transit company, a driver reported the animal had just been hit so recovered it asap.",12/20/2016 21:09
FE21E6-16,OLYMPIA,WA,98513,DEER,F,0,12/20/2016 22:00,-122.8005473,47.06442645,Very accurate site GPS reading,,12/20/2016 22:14
DC6DB2-16,LOOMIS,WA,98827,DEER,F,0,12/20/2016 9:00,-119.6281049,48.82126433,Very accurate map reading,,12/21/2016 12:53
AD2A7E-16,OKANOGAN,WA,98840,DEER,F,0,12/20/2016 19:30,-119.6285321,48.41900234,Very accurate site GPS reading,,12/21/2016 13:10
BE014E-16,GLENOMA,WA,98336,ELK,F,0,12/20/2016 22:30,-122.1307113,46.53054158,General area map reading,,12/21/2016 15:36
462B6B-16,WEST RICHLAND,WA,99353,DEER,F,0,12/21/2016 17:00,-118.3306698,46.29917149,Very accurate site GPS reading,This was a single vehicle collision with a Doe that occurred about 1000 yards before the sign that denoted deer in the area for 7 miles. 5 total deer were in the immediate vicinity at the time. Deer was dead on impact.,12/21/2016 19:21
26BCF7-16,MCCLEARY,WA,98557,DEER,F,0,12/21/2016 19:00,-123.2880479,47.03114681,General area map reading,Between 209 and 203 Sand Creek Rd,12/21/2016 19:24
AC75C3-16,ASOTIN,WA,99402,DEER,F,0,12/22/2016 9:00,-116.9516875,46.12071399,General area map reading,19miles south of asotin on snake river road.,12/22/2016 7:43
C46A5E-16,KELSO ,WA,98626,ELK,M,1,12/22/2016 8:00,-122.4958274,45.82604782,Very accurate map reading,,12/22/2016 9:33
7B6737-16,NASELLE,WA,98638,ELK,F,0,12/22/2016 12:30,-123.8007425,46.30798663,Very accurate map reading,"I believe the scene of the car vs elk was approx. mp #7. State patrol on scene. Elk was struck by a resident from Chinook, WA.",12/22/2016 15:00
9168BB-16,SPOKANE,WA,99224,DEER,F,0,12/22/2016 17:00,-117.7766921,47.64563176,Very accurate site GPS reading,,12/22/2016 17:33
34EC99-16,RENTON,WA,98058,DEER,F,0,12/21/2016 18:30,-119.5190551,46.96018033,General area map reading,the car in front of me hit the deer and left.the deer got hit on frenchman hills rd. ,12/22/2016 17:42
F088D1-16,SPANAWAY,WA,98387,DEER,F,0,12/22/2016 17:00,-122.5514271,46.96556942,General area map reading,,12/22/2016 20:08
23F48A-16,ABERDEEN,WA,98520,DEER,F,0,12/22/2016 17:00,-123.1363036,47.1148417,General area map reading,,12/28/2016 13:10
E7828C-16,MCCLEARY,WA,98557,DEER,M,2,12/24/2016 3:00,-123.269114,47.0682448,Very accurate map reading,"Across the street from my house, at 3 am, I heard a noise and a washington state patrol officer hit the deer which broke 2 of his legs.  ",12/24/2016 13:06
E27370-16,VANCOUVER,WA,98695,ELK,F,0,12/24/2016 14:00,-122.2623755,46.06051905,Very accurate map reading,right next to fence along Power station,12/24/2016 17:19
D1BC19-16,YAKIMA,WA,98901,DEER,M,4,12/24/2016 7:00,-119.2097213,46.13400902,General area GPS reading,I-182 mile marker 3 east bound just under SR 240 bridge. WSP was on scene and helped transport dead deer. ,12/25/2016 9:50
DC6EA3-16,MOUNT VERNON,WA,98273,DEER,F,0,12/24/2016 21:00,-122.3546435,48.16337716,Very accurate map reading,184th St NW about a half mile east of 92nd Ave. NW in warm beach in Snohomish County,12/25/2016 15:36
06B3DD-16,SEDRO WOOLLEY,WA,98284,DEER,F,0,12/23/2016 9:30,-122.1253564,48.48568197,Very accurate map reading,,12/25/2016 18:05
FDD556-16,OKANOGAN,WA,98840,DEER,F,0,12/25/2016 19:00,-119.5712401,48.42392068,General area GPS reading,This was an officer dispatched deer.,12/26/2016 4:22
57915F-16,GRAHAM,WA,98338,DEER,M,0,12/26/2016 13:30,-122.3380782,47.02519593,Very accurate map reading,northbound 70th st,12/26/2016 16:08
D9E329-16,CARSON,WA,98610,DEER,F,0,12/26/2016 15:30,-121.5553023,45.78268631,General area GPS reading,,12/27/2016 16:58
151229-16,WINTHROP,WA,98862,DEER,M,1,12/27/2016 13:30,-120.0563981,48.32157712,Very accurate map reading,just south of lower beaver cr. rd. on sr 153,12/28/2016 6:23
6087B9-16,PORT ANGELES,WA,98363,ELK,F,0,12/28/2016 1:30,-124.0315012,48.07066898,General area map reading,,12/28/2016 17:01
F85CF4-16,OLYMPIA,WA,98512,DEER,M,0,12/28/2016 14:00,-123.0128791,47.05251048,Very accurate map reading,About 100 yards north of the highway 101 highway 8 junction near Mud Bay in the north bound lane of highway 101.  Buck fawn BTD.  Approximate time of death would have been early morning 12/28/16.,12/28/2016 18:54
